HITId,HITTypeId,Title,Description,Keywords,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,AssignmentId,WorkerId,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.occu,Input.question,Input.url,Answer.Description_0,Answer.Description_1,Approve,Reject
3UZUVSO3QAE1S6K4KR7UW5EWH7HMED,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3JNQLM5FT85RDSOWHXGGIBM7U5NL2W,A27BN3L3PUVO39,107,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/2.jpg,1,1,,
3CMV9YRYQ6KPX4OBYGH6T8CZMANJLT,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,31HQ4X3T3WTKIR5UBCVM9TZBSZMLSZ,A160BYMX7X0EPG,138,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/3.jpg,1,1,,
3CMV9YRYQ6KPX4OBYGH6T8CZMANJLT,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3TOK3KHVJX165EOZ01D36J790QEO7W,A27K2NABSOGYP3,65,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/3.jpg,1,1,,
3CMV9YRYQ6KPX4OBYGH6T8CZMANJLT,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3UN61F00H08UFN2W40FA2UYIK73R5T,A37HH9CUVRNJR0,60,100% (5/5),100% (5/5),100% (5/5),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/3.jpg,1,2,,
3CVDZS289KJTYKK0F2R0ENZWT8WMFV,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3IFS6Q0HJM2ISQXOQ9Y9HD7JBVSSIS,A2HCPC2V4OYFDV,49,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/4.jpg,1,2,,
3CVDZS289KJTYKK0F2R0ENZWT8WMFV,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3B4YI393VDF7M40KVLSNLFD6KTUSSK,A2W6QFKXRQ5FCP,93,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/4.jpg,1,1,,
3CVDZS289KJTYKK0F2R0ENZWT8WMFV,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3YMU66OBIRRF6QDDPRM7SNN1N7JHG4,A3QXN14FLZW82W,18,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/4.jpg,1,1,,
32CAVSKPDH8LLDV1H531GVCW5KGU1U,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,38BQUHLA90JPQHVM47FSP14ZVF9OM7,A1JUR7QCV4GS1,178,100% (8/8),100% (8/8),100% (8/8),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/5.jpg,1,1,,
32CAVSKPDH8LLDV1H531GVCW5KGU1U,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3LQ8PUHQFPBT2HJ8FFMADZ0H2KBIHX,A1UOP419O6P55R,38,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/5.jpg,1,1,,
32CAVSKPDH8LLDV1H531GVCW5KGU1U,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3J4Q2Z4UT2MOG52GNMDJN41Q8I5QW8,ATNY69UI91LMQ,113,100% (1/1),100% (1/1),100% (1/1),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/5.jpg,1,1,,
38EHZ67RJPBZCKGVQMXIW8Z8UNWMGU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,33TIN5LC08TMDBGULLKLM6WH9Q1Y9T,A28TA25NJGLL3Y,136,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/6.jpg,1,1,,
38EHZ67RJPBZCKGVQMXIW8Z8UNWMGU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3ZPBJO59KTKCU63MN1LZM2K4AF3HDU,A3TDRHK841GOSB,89,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/6.jpg,1,1,,
38EHZ67RJPBZCKGVQMXIW8Z8UNWMGU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3WMOAN2SRFGQYJPJHKG6X8N7WYHNV9,AAS6JE0EH82SO,80,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/6.jpg,1,2,,
3VW0145YM1V93M6WYSILTLROMFDJMV,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3WQQ9FUS6EDQMY49610NEZ354B1B82,A2QFD5ODT92HFY,87,100% (16/16),100% (16/16),100% (16/16),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/7.jpg,1,1,,
3VW0145YM1V93M6WYSILTLROMFDJMV,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3OONKJ5DKG2T7QRPDIPJBLT5JG5BO5,A3AHEYM7TME2TV,31,100% (7/7),100% (7/7),100% (7/7),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/7.jpg,1,4,,
3VW0145YM1V93M6WYSILTLROMFDJMV,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3CTOC39K3B9S43X2KOLYYNQN1W4J78,AWGGLWWAXQGN0,78,100% (4/4),100% (4/4),100% (4/4),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/7.jpg,1,1,,
34R3P23QIVK9HS5KEULNQ6D07PNWHU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3IFS6Q0HJM2ISQXOQ9Y9HD7JBVSISI,A1DGGXKHU126F7,71,0% (0/0),0% (0/0),0% (0/0),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/8.jpg,1,4,,
34R3P23QIVK9HS5KEULNQ6D07PNWHU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,320DUZ38GB5BXW83DRPS403G0ZNGJ8,A3TDRHK841GOSB,42,100% (2/2),100% (2/2),100% (2/2),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/8.jpg,1,1,,
34R3P23QIVK9HS5KEULNQ6D07PNWHU,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3QHK8ZVMIQ1L15OS0Q9RJ4PBOB0LBY,AWGGLWWAXQGN0,61,100% (4/4),100% (4/4),100% (4/4),wedding,Is the image about wedding?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt5/a+photo+of+a+wedding/8.jpg,1,1,,
3OWZNK3RZO8SAYDX093FLEM1XQUU2B,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3VNL7UK1XJ2ZXZ8DE1XEOLQDXMEFTD,A1732FFQA779SK,19,100% (4/4),100% (4/4),100% (4/4),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/0.jpg,1,1,,
3OWZNK3RZO8SAYDX093FLEM1XQUU2B,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3OXV7EAXLI9YFPH8YTOJC292AOY63K,A2G23RE33ZMMAR,25,100% (3/3),100% (3/3),100% (3/3),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/0.jpg,1,2,,
3OWZNK3RZO8SAYDX093FLEM1XQUU2B,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3JBT3HLQFCL7AO66YWI1M35YKONPZ6,A3GG6KYVEK8764,38,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/0.jpg,1,1,,
38RHULDVA1Y9DNG4KC38QIEF722WIN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,337RC3OW09L0AJMY570RKGJIR3GLV4,A160BYMX7X0EPG,122,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/1.jpg,1,1,,
38RHULDVA1Y9DNG4KC38QIEF722WIN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3NQL1CS15VRKAITXOMPHEOLE0IKVY6,A2RC9V49MHS973,57,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/1.jpg,1,1,,
38RHULDVA1Y9DNG4KC38QIEF722WIN,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3FIUS151DZL16UI25L4P7NB0876GG4,A3J5MWXU1NQQ3N,25,100% (10/10),100% (10/10),100% (10/10),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/1.jpg,1,1,,
3NBFJK3IPK1NCN1732CVOCODPNBOGB,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,34Z02EIMIWW80VTNBJETLE39RKPT0N,A2W6QFKXRQ5FCP,111,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/2.jpg,1,1,,
3NBFJK3IPK1NCN1732CVOCODPNBOGB,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3MD9PLUKKMX773UTIH59IE03K9MNZ8,A3QX9ABC1DVMQG,90,100% (46/46),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/2.jpg,1,1,,
3NBFJK3IPK1NCN1732CVOCODPNBOGB,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3XC1O3LBOW5LXRI90C0CJYVXUI0TLW,A3SA9LY6RXKFOI,29,100% (7/7),100% (7/7),100% (7/7),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/2.jpg,1,1,,
3RIHDBQ1OHHDCGB6ASF0H8B99N9MHT,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3DYGAII7PPRYWW5FB0ZOVATUFL2QPD,A1P3AU41YZVY4G,107,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/3.jpg,1,1,,
3RIHDBQ1OHHDCGB6ASF0H8B99N9MHT,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3X87C8JFVAUV9OL73H3IQFY5259SQV,A2I2VRN2PLOU7T,128,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/3.jpg,1,1,,
3RIHDBQ1OHHDCGB6ASF0H8B99N9MHT,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3DY4FPOOA57BDHHBARXN6SSHXV5VR4,A3GEH2H8KT3WWN,82,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/3.jpg,1,1,,
38LRF35D6OFHVG9G49HK4ORT34UU3M,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3D3VGR7TA4YR18FSQHRHNX0Y6BCR33,A2W6QFKXRQ5FCP,152,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/4.jpg,1,1,,
38LRF35D6OFHVG9G49HK4ORT34UU3M,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,386PBUZZXJGRJOM4OIM8HS8OWG9LJJ,A3ERP4TQJOBTH6,121,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/4.jpg,1,1,,
38LRF35D6OFHVG9G49HK4ORT34UU3M,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3XC1O3LBOW5LXRI90C0CJYVXUI0LTO,AWGGLWWAXQGN0,142,100% (4/4),100% (4/4),100% (4/4),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/4.jpg,1,1,,
3FJ2RVH262PUQ6PU2Y8OPIZNK5L29T,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3I0BTBYZA144HHSHLP1STVVO6M80YK,A1732FFQA779SK,6,100% (4/4),100% (4/4),100% (4/4),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/5.jpg,1,1,,
3FJ2RVH262PUQ6PU2Y8OPIZNK5L29T,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3U088ZLJVOC0SCXH6OJ48YA8VE7W0G,A28TA25NJGLL3Y,169,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/5.jpg,1,1,,
3FJ2RVH262PUQ6PU2Y8OPIZNK5L29T,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3STRJBFXO0AADL0RFCOB4YII5IVTKT,AH0NG7PISCRNQ,140,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/5.jpg,1,1,,
3IZVJEBJ7D3XEYQ8TYEQSJISFDBZ6M,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,351SEKWQS40YMK4XEY1CE7S0R12DMZ,A1JUR7QCV4GS1,73,100% (8/8),100% (8/8),100% (8/8),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/6.jpg,1,2,,
3IZVJEBJ7D3XEYQ8TYEQSJISFDBZ6M,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,30MVJZJNHQWWIMLVZLJICJHTWMTJ9L,A3GEH2H8KT3WWN,21,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/6.jpg,1,1,,
3IZVJEBJ7D3XEYQ8TYEQSJISFDBZ6M,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3Y4W8Q93L33HC7Y6SQ2313BDIUEVDY,A9OXIUVTRY3EM,85,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/6.jpg,1,1,,
3VIVIU06GNVD8BMQGAXLHKCO90OMIM,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3634BBTX0SD9OLS2KPYAAEO4M5YIFZ,A2QFD5ODT92HFY,65,100% (16/16),100% (16/16),100% (16/16),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/7.jpg,1,1,,
3VIVIU06GNVD8BMQGAXLHKCO90OMIM,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,39LNWE0K4YFY73PSFET9WEP7WSEIUZ,A389UA2GRCJ6,44,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/7.jpg,1,1,,
3VIVIU06GNVD8BMQGAXLHKCO90OMIM,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3SKEMFQBZ7ORF183CEDGD2MVR5AK8V,A3HV9YOZT0OQIU,40,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/7.jpg,1,1,,
3VW0145YM1V93M6WYSILTLROMFDMJY,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3L4PIM1GQXZSHBCGF2K7DRWBFC7RY9,A36TSXV3SXLWOQ,159,100% (1/1),100% (1/1),100% (1/1),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/8.jpg,1,1,,
3VW0145YM1V93M6WYSILTLROMFDMJY,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3GNA64GUZINU3MNWRLQAX4ODOL25Q7,A3GKMXW6KJO9NL,79,0% (0/0),0% (0/0),0% (0/0),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/8.jpg,1,1,,
3VW0145YM1V93M6WYSILTLROMFDMJY,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,33FBRBDW6SI9W3WFK1WIPJ9NMW28C7,AH0NG7PISCRNQ,30,100% (2/2),100% (2/2),100% (2/2),bride,Is the image about bride?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+bride/8.jpg,1,1,,
36FFXPMSUC71CJWIN8UD9C0E4NOOHA,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3R6BYFZZPBV6EGHXJBYBDOBJAI2FXW,A1UTY4CQSZ8NW,62,100% (2/2),100% (2/2),100% (2/2),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/0.jpg,1,2,,
36FFXPMSUC71CJWIN8UD9C0E4NOOHA,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3KWTYT0874MJCP7JZGIEGIPJEFE5LH,A2G23RE33ZMMAR,150,100% (3/3),100% (3/3),100% (3/3),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/0.jpg,1,2,,
36FFXPMSUC71CJWIN8UD9C0E4NOOHA,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3J2UYBXQQPV2YXIBF660A4BV7CE60P,A3SA9LY6RXKFOI,61,100% (7/7),100% (7/7),100% (7/7),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/0.jpg,1,1,,
3XDJY5RK6V42DCSK4NM3ETJZH4QU47,3W9SL2918IKM91FLIH1FNFXAW5MZBR,Culture Identification on Generated Images,Easy task! Identify whether a scene is Western or non-Western!,"culture, Western, image",3,BatchId:4899395;OriginalHitTemplateId:928390828;,180,259200,3VSOLARPKFSLX8J6W0RVWC040P693Y,A1XCZSIB9QLS14,25,100% (7/7),100% (1/1),100% (1/1),groom,Is the image about groom?,https://stablediffusionimages.s3.us-west-1.amazonaws.com/geographical/Prompt6/a+photo+of+a+groom/1.jpg,1,1,,
